Id,Response
25595,8
25596,5
25597,8
25598,8
25599,8
25600,8
25601,8
25602,8
25603,8
25604,6
25605,6
25606,8
25607,6
25608,8
25609,8
25610,5
25611,8
25612,4
25613,7
25614,5
25615,8
25616,6
25617,8
25618,8
25619,8
25620,8
25621,8
25622,8
25623,5
25624,7
25625,5
25626,7
25627,6
25628,8
25629,8
25630,8
25631,5
25632,8
25633,5
25634,8
25635,8
25636,5
25637,8
25638,6
25639,6
25640,8
25641,8
25642,6
25643,6
25644,8
25645,7
25646,7
25647,8
25648,6
25649,6
25650,8
25651,8
25652,8
25653,8
25654,8
25655,8
25656,8
25657,5
25658,8
25659,8
25660,8
25661,8
25662,6
25663,8
25664,8
25665,6
25666,6
25667,6
25668,8
25669,6
25670,8
25671,8
25672,6
25673,8
25674,8
25675,5
25676,5
25677,7
25678,6
25679,8
25680,6
25681,5
25682,6
25683,8
25684,6
25685,8
25686,8
25687,8
25688,8
25689,8
25690,8
25691,5
25692,8
25693,8
25694,7
25695,5
25696,8
25697,5
25698,8
25699,8
25700,6
25701,8
25702,6
25703,8
25704,6
25705,7
25706,6
25707,8
25708,8
25709,6
25710,6
25711,8
25712,6
25713,6
25714,6
25715,8
25716,8
25717,7
25718,6
25719,6
25720,8
25721,8
25722,6
25723,8
25724,5
25725,8
25726,6
25727,5
25728,8
25729,5
25730,8
25731,5
25732,8
25733,8
25734,8
25735,8
25736,8
25737,7
25738,6
25739,6
25740,6
25741,8
25742,8
25743,8
25744,8
25745,8
25746,6
25747,1
25748,5
25749,8
25750,8
25751,8
25752,6
25753,1
25754,8
25755,6
25756,6
25757,8
25758,6
25759,6
25760,1
25761,8
25762,8
25763,6
25764,8
25765,5
25766,8
25767,8
25768,8
25769,5
25770,8
25771,6
25772,8
25773,8
25774,8
25775,6
25776,5
25777,8
25778,7
25779,5
25780,8
25781,7
25782,8
25783,8
25784,8
25785,6
25786,8
25787,6
25788,8
25789,5
25790,5
25791,6
25792,6
25793,5
25794,5
25795,8
25796,8
25797,1
25798,8
25799,5
25800,8
25801,7
25802,8
25803,8
25804,6
25805,8
25806,8
25807,8
25808,8
25809,7
25810,8
25811,8
25812,8
25813,6
25814,6
25815,8
25816,8
25817,8
25818,5
25819,8
25820,5
25821,8
25822,6
25823,6
25824,8
25825,8
25826,6
25827,7
25828,8
25829,8
25830,6
25831,7
25832,6
25833,5
25834,1
25835,8
25836,8
25837,6
25838,5
25839,8
25840,8
25841,8
25842,6
25843,6
25844,5
25845,5
25846,6
25847,8
25848,6
25849,8
25850,5
25851,6
25852,7
25853,8
25854,6
25855,5
25856,8
25857,5
25858,6
25859,8
25860,8
25861,8
25862,8
25863,8
25864,8
25865,8
25866,8
25867,5
25868,8
25869,5
25870,5
25871,5
25872,6
25873,8
25874,5
25875,6
25876,8
25877,6
25878,8
25879,8
25880,8
25881,1
25882,6
25883,5
25884,6
25885,8
25886,6
25887,6
25888,5
25889,5
25890,7
25891,5
25892,8
25893,8
25894,5
25895,6
25896,8
25897,8
25898,5
25899,5
25900,8
25901,6
25902,6
25903,8
25904,8
25905,8
25906,6
25907,8
25908,8
25909,8
25910,5
25911,8
25912,6
25913,6
25914,5
25915,6
25916,5
25917,6
25918,6
25919,6
25920,8
25921,6
25922,5
25923,6
25924,5
25925,8
25926,6
25927,6
25928,8
25929,5
25930,7
25931,8
25932,8
25933,8
25934,8
25935,5
25936,8
25937,8
25938,8
25939,7
25940,8
25941,5
25942,8
25943,8
25944,5
25945,8
25946,5
25947,8
25948,8
25949,8
25950,8
25951,6
25952,8
25953,8
25954,4
25955,8
25956,6
25957,5
25958,5
25959,8
25960,8
25961,8
25962,8
25963,1
25964,6
25965,8
25966,6
25967,8
25968,8
25969,8
25970,8
25971,6
25972,8
25973,6
25974,6
25975,8
25976,6
25977,6
25978,7
25979,8
25980,1
25981,8
25982,5
25983,8
25984,8
25985,8
25986,5
25987,6
25988,6
25989,8
25990,8
25991,8
25992,8
25993,8
25994,8
25995,8
25996,8
25997,5
25998,8
25999,8
26000,6
26001,5
26002,8
26003,8
26004,8
26005,6
26006,8
26007,8
26008,8
26009,8
26010,8
26011,5
26012,8
26013,8
26014,8
26015,8
26016,6
26017,5
26018,8
26019,7
26020,6
26021,8
26022,6
26023,8
26024,8
26025,6
26026,8
26027,5
26028,8
26029,6
26030,5
26031,8
26032,1
26033,8
26034,8
26035,7
26036,8
26037,6
26038,8
26039,5
26040,8
26041,5
26042,6
26043,5
26044,5
26045,5
26046,6
26047,6
26048,7
26049,6
26050,8
26051,5
26052,8
26053,6
26054,8
26055,6
26056,8
26057,8
26058,6
26059,5
26060,6
26061,8
26062,4
26063,5
26064,5
26065,8
26066,5
26067,8
26068,6
26069,8
26070,7
26071,6
26072,6
26073,8
26074,8
26075,6
26076,5
26077,6
26078,6
26079,5
26080,8
26081,8
26082,6
26083,8
26084,8
26085,8
26086,6
26087,8
26088,8
26089,8
26090,8
26091,8
26092,7
26093,6
26094,5
26095,8
26096,5
26097,8
26098,6
26099,5
26100,6
26101,6
26102,8
26103,5
26104,8
26105,8
26106,8
26107,6
26108,8
26109,8
26110,5
26111,6
26112,6
26113,8
26114,8
26115,5
26116,8
26117,8
26118,5
26119,6
26120,8
26121,8
26122,6
26123,6
26124,8
26125,8
26126,5
26127,8
26128,5
26129,5
26130,5
26131,5
26132,6
26133,5
26134,8
26135,8
26136,6
26137,8
26138,7
26139,5
26140,8
26141,6
26142,5
26143,8
26144,8
26145,6
26146,8
26147,6
26148,6
26149,6
26150,8
26151,7
26152,8
26153,8
26154,5
26155,5
26156,8
26157,6
26158,6
26159,5
26160,6
26161,6
26162,8
26163,8
26164,8
26165,5
26166,8
26167,8
26168,6
26169,8
26170,5
26171,8
26172,6
26173,6
26174,8
26175,5
26176,8
26177,5
26178,8
26179,6
26180,8
26181,8
26182,5
26183,8
26184,6
26185,5
26186,5
26187,8
26188,8
26189,8
26190,6
26191,5
26192,8
26193,6
26194,8
26195,5
26196,8
26197,8
26198,8
26199,5
26200,8
26201,8
26202,8
26203,6
26204,5
26205,6
26206,5
26207,5
26208,6
26209,8
26210,6
26211,8
26212,6
26213,6
26214,8
26215,6
26216,8
26217,5
26218,5
26219,8
26220,8
26221,6
26222,8
26223,8
26224,8
26225,5
26226,8
26227,8
26228,8
26229,8
26230,6
26231,8
26232,8
26233,8
26234,6
26235,8
26236,5
26237,8
26238,7
26239,7
26240,8
26241,5
26242,8
26243,8
26244,8
26245,6
26246,5
26247,8
26248,8
26249,7
26250,5
26251,7
26252,8
26253,8
26254,8
26255,8
26256,7
26257,6
26258,8
26259,7
26260,6
26261,8
26262,8
26263,8
26264,5
26265,5
26266,6
26267,8
26268,8
26269,5
26270,8
26271,7
26272,5
26273,5
26274,8
26275,8
26276,8
26277,8
26278,8
26279,1
26280,8
26281,5
26282,6
26283,7
26284,8
26285,6
26286,6
26287,8
26288,5
26289,5
26290,5
26291,8
26292,8
26293,6
26294,8
26295,6
26296,6
26297,5
26298,8
26299,1
26300,8
26301,8
26302,8
26303,5
26304,8
26305,8
26306,6
26307,6
26308,6
26309,5
26310,6
26311,5
26312,8
26313,8
26314,8
26315,5
26316,6
26317,8
26318,8
26319,8
26320,6
26321,1
26322,8
26323,6
26324,8
26325,5
26326,6
26327,8
26328,8
26329,6
26330,6
26331,8
26332,8
26333,8
26334,5
26335,6
26336,4
26337,8
26338,6
26339,8
26340,6
26341,8
26342,1
26343,6
26344,7
26345,8
26346,5
26347,8
26348,8
26349,8
26350,8
26351,8
26352,6
26353,8
26354,1
26355,6
26356,8
26357,8
26358,5
26359,6
26360,8
26361,5
26362,8
26363,8
26364,6
26365,8
26366,8
26367,6
26368,8
26369,8
26370,8
26371,8
26372,8
26373,8
26374,8
26375,6
26376,8
26377,8
26378,8
26379,8
26380,8
26381,8
26382,5
26383,8
26384,8
26385,8
26386,8
26387,6
26388,6
26389,8
26390,5
26391,8
26392,8
26393,8
26394,8
26395,8
26396,8
26397,8
26398,8
26399,1
26400,8
26401,8
26402,6
26403,8
26404,8
26405,8
26406,8
26407,8
26408,8
26409,8
26410,8
26411,8
26412,6
26413,8
26414,8
26415,6
26416,5
26417,8
26418,5
26419,8
26420,6
26421,8
26422,5
26423,8
26424,6
26425,8
26426,5
26427,5
26428,5
26429,5
26430,5
26431,8
26432,6
26433,6
26434,7
26435,5
26436,8
26437,8
26438,8
26439,8
26440,8
26441,8
26442,6
26443,5
26444,8
26445,5
26446,5
26447,8
26448,8
26449,5
26450,8
26451,1
26452,8
26453,5
26454,6
26455,8
26456,6
26457,6
26458,8
26459,8
26460,6
26461,5
26462,8
26463,8
26464,8
26465,8
26466,8
26467,8
26468,8
26469,8
26470,8
26471,7
26472,5
26473,8
26474,8
26475,8
26476,7
26477,6
26478,5
26479,8
26480,1
26481,8
26482,8
26483,8
26484,5
26485,5
26486,8
26487,6
26488,8
26489,6
26490,8
26491,5
26492,6
26493,8
26494,7
26495,6
26496,6
26497,6
26498,8
26499,8
26500,1
26501,8
26502,7
26503,8
26504,6
26505,8
26506,8
26507,8
26508,8
26509,5
26510,5
26511,8
26512,7
26513,6
26514,8
26515,8
26516,8
26517,5
26518,8
26519,8
26520,8
26521,6
26522,8
26523,8
26524,8
26525,8
26526,6
26527,5
26528,8
26529,5
26530,5
26531,1
26532,8
26533,8
26534,6
26535,8
26536,8
26537,8
26538,6
26539,6
26540,5
26541,8
26542,5
26543,8
26544,6
26545,8
26546,6
26547,8
26548,6
26549,5
26550,5
26551,8
26552,6
26553,6
26554,5
26555,6
26556,6
26557,6
26558,8
26559,5
26560,8
26561,8
26562,5
26563,6
26564,6
26565,7
26566,8
26567,6
26568,6
26569,8
26570,6
26571,6
26572,5
26573,6
26574,5
26575,8
26576,6
26577,5
26578,8
26579,8
26580,6
26581,6
26582,8
26583,8
26584,1
26585,6
26586,8
26587,8
26588,5
26589,8
26590,8
26591,5
26592,8
26593,6
26594,6
26595,8
26596,8
26597,5
26598,6
26599,5
26600,6
26601,6
26602,8
26603,5
26604,8
26605,6
26606,7
26607,8
26608,6
26609,6
26610,8
26611,8
26612,8
26613,8
26614,5
26615,6
26616,8
26617,5
26618,1
26619,8
26620,8
26621,8
26622,8
26623,5
26624,6
26625,5
26626,8
26627,6
26628,8
26629,8
26630,5
26631,8
26632,1
26633,8
26634,6
26635,5
26636,6
26637,8
26638,7
26639,6
26640,8
26641,6
26642,8
26643,1
26644,8
26645,8
26646,6
26647,6
26648,6
26649,8
26650,8
26651,6
26652,8
26653,6
26654,8
26655,5
26656,5
26657,8
26658,5
26659,8
26660,8
26661,8
26662,5
26663,8
26664,6
26665,8
26666,6
26667,6
26668,8
26669,6
26670,8
26671,5
26672,6
26673,6
26674,5
26675,4
26676,8
26677,7
26678,8
26679,5
26680,8
26681,8
26682,7
26683,8
26684,8
26685,5
26686,6
26687,6
26688,1
26689,8
26690,8
26691,5
26692,8
26693,8
26694,8
26695,6
26696,8
26697,6
26698,8
26699,8
26700,8
26701,8
26702,8
26703,8
26704,8
26705,6
26706,6
26707,5
26708,8
26709,8
26710,8
26711,8
26712,5
26713,8
26714,8
26715,6
26716,8
26717,8
26718,8
26719,6
26720,8
26721,5
26722,5
26723,5
26724,6
26725,8
26726,8
26727,6
26728,8
26729,8
26730,6
26731,8
26732,7
26733,8
26734,8
26735,6
26736,1
26737,8
26738,6
26739,5
26740,6
26741,4
26742,8
26743,1
26744,5
26745,7
26746,6
26747,8
26748,8
26749,8
26750,5
26751,7
26752,8
26753,7
26754,8
26755,8
26756,8
26757,6
26758,5
26759,8
26760,8
26761,8
26762,8
26763,8
26764,8
26765,8
26766,8
26767,6
26768,8
26769,6
26770,6
26771,5
26772,8
26773,8
26774,5
26775,5
26776,8
26777,6
26778,6
26779,8
26780,6
26781,1
26782,5
26783,8
26784,6
26785,5
26786,8
26787,5
26788,8
26789,6
26790,6
26791,6
26792,8
26793,8
26794,5
26795,8
26796,5
26797,8
26798,5
26799,5
26800,8
26801,5
26802,5
26803,6
26804,8
26805,5
26806,6
26807,6
26808,6
26809,6
26810,8
26811,7
26812,8
26813,6
26814,5
26815,8
26816,8
26817,6
26818,6
26819,5
26820,8
26821,8
26822,8
26823,8
26824,8
26825,8
26826,6
26827,6
26828,5
26829,5
26830,8
26831,5
26832,8
26833,8
26834,6
26835,5
26836,5
26837,8
26838,7
26839,8
26840,5
26841,8
26842,8
26843,8
26844,8
26845,8
26846,8
26847,8
26848,5
26849,5
26850,8
26851,5
26852,6
26853,6
26854,6
26855,1
26856,6
26857,4
26858,8
26859,5
26860,8
26861,8
26862,1
26863,8
26864,8
26865,7
26866,8
26867,8
26868,8
26869,6
26870,8
26871,6
26872,8
26873,8
26874,8
26875,5
26876,8
26877,5
26878,6
26879,6
26880,8
26881,5
26882,8
26883,6
26884,8
26885,8
26886,6
26887,5
26888,6
26889,5
26890,5
26891,6
26892,8
26893,8
26894,8
26895,8
26896,8
26897,8
26898,8
26899,6
26900,6
26901,6
26902,8
26903,8
26904,8
26905,6
26906,8
26907,5
26908,6
26909,8
26910,6
26911,8
26912,5
26913,6
26914,5
26915,6
26916,8
26917,5
26918,8
26919,8
26920,1
26921,8
26922,5
26923,8
26924,8
26925,5
26926,6
26927,6
26928,6
26929,6
26930,8
26931,6
26932,6
26933,7
26934,5
26935,8
26936,6
26937,8
26938,7
26939,8
26940,6
26941,6
26942,8
26943,4
26944,6
26945,8
26946,8
26947,6
26948,7
26949,8
26950,8
26951,8
26952,8
26953,8
26954,8
26955,6
26956,8
26957,8
26958,8
26959,5
26960,8
26961,8
26962,6
26963,8
26964,8
26965,8
26966,6
26967,8
26968,6
26969,8
26970,6
26971,8
26972,8
26973,8
26974,6
26975,8
26976,8
26977,8
26978,6
26979,8
26980,8
26981,5
26982,8
26983,8
26984,8
26985,5
26986,1
26987,8
26988,8
26989,8
26990,8
26991,6
26992,6
26993,6
26994,5
26995,6
26996,8
26997,6
26998,5
26999,8
27000,6
27001,8
27002,7
27003,5
27004,8
27005,8
27006,8
27007,6
27008,8
27009,8
27010,8
27011,1
27012,6
27013,5
27014,6
27015,6
27016,6
27017,6
27018,8
27019,6
27020,5
27021,6
27022,8
27023,8
27024,8
27025,7
27026,6
27027,6
27028,8
27029,6
27030,8
27031,8
27032,5
27033,6
27034,8
27035,8
27036,8
27037,6
27038,8
27039,8
27040,8
27041,8
27042,6
27043,8
27044,5
27045,8
27046,6
27047,5
27048,6
27049,8
27050,8
27051,6
27052,8
27053,5
27054,8
27055,8
27056,6
27057,6
27058,8
27059,8
27060,1
27061,8
27062,5
27063,8
27064,8
27065,8
27066,8
27067,8
27068,8
27069,5
27070,6
27071,7
27072,8
27073,8
27074,8
27075,6
27076,8
27077,8
27078,6
27079,1
27080,5
27081,6
27082,8
27083,6
27084,6
27085,7
27086,8
27087,7
27088,8
27089,8
27090,8
27091,8
27092,6
27093,6
27094,5
27095,6
27096,8
27097,8
27098,8
27099,7
27100,8
27101,8
27102,8
27103,8
27104,5
27105,6
27106,6
27107,5
27108,8
27109,7
27110,8
27111,6
27112,6
27113,6
27114,6
27115,5
27116,8
27117,5
27118,8
27119,8
27120,8
27121,6
27122,8
27123,6
27124,8
27125,8
27126,5
27127,5
27128,8
27129,1
27130,5
27131,6
27132,5
27133,8
27134,8
27135,6
27136,6
27137,6
27138,6
27139,8
27140,6
27141,6
27142,8
27143,1
27144,6
27145,6
27146,8
27147,8
27148,4
27149,8
27150,8
27151,8
27152,8
27153,8
27154,8
27155,8
27156,5
27157,8
27158,6
27159,5
27160,7
27161,8
27162,8
27163,6
27164,8
27165,8
27166,7
27167,8
27168,1
27169,8
27170,8
27171,5
27172,8
27173,8
27174,5
27175,5
27176,8
27177,1
27178,5
27179,8
27180,8
27181,8
27182,6
27183,1
27184,6
27185,5
27186,8
27187,8
27188,5
27189,5
27190,6
27191,8
27192,5
27193,8
27194,8
27195,6
27196,8
27197,5
27198,7
27199,8
27200,8
27201,8
27202,6
27203,8
27204,6
27205,6
27206,8
27207,8
27208,8
27209,8
27210,6
27211,6
27212,8
27213,6
27214,8
27215,7
27216,6
27217,8
27218,5
27219,5
27220,6
27221,8
27222,8
27223,5
27224,8
27225,5
27226,8
27227,5
27228,8
27229,8
27230,8
27231,6
27232,8
27233,8
27234,8
27235,7
27236,6
27237,6
27238,5
27239,8
27240,5
27241,8
27242,6
27243,6
27244,8
27245,8
27246,8
27247,6
27248,8
27249,8
27250,6
27251,6
27252,6
27253,5
27254,6
27255,6
27256,8
27257,5
27258,8
27259,8
27260,6
27261,8
27262,8
27263,5
27264,7
27265,5
27266,8
27267,1
27268,6
27269,8
27270,8
27271,6
27272,8
27273,6
27274,6
27275,8
27276,7
27277,7
27278,5
27279,5
27280,8
27281,4
27282,5
27283,8
27284,8
27285,8
27286,5
27287,6
27288,5
27289,8
27290,6
27291,8
27292,8
27293,8
27294,6
27295,8
27296,8
27297,6
27298,8
27299,8
27300,8
27301,8
27302,8
27303,8
27304,8
27305,5
27306,5
27307,8
27308,6
27309,8
27310,6
27311,8
27312,1
27313,8
27314,7
27315,8
27316,6
27317,8
27318,8
27319,8
27320,5
27321,7
27322,8
27323,8
27324,8
27325,8
27326,8
27327,8
27328,8
27329,7
27330,5
27331,6
27332,6
27333,8
27334,8
27335,6
27336,5
27337,8
27338,1
27339,8
27340,8
27341,5
27342,8
27343,8
27344,8
27345,8
27346,6
27347,8
27348,1
27349,8
27350,4
27351,8
27352,6
27353,6
27354,6
27355,6
27356,8
27357,8
27358,8
27359,6
27360,6
27361,8
27362,8
27363,8
27364,6
27365,8
27366,8
27367,8
27368,8
27369,8
27370,8
27371,8
27372,8
27373,8
27374,1
27375,6
27376,8
27377,6
27378,6
27379,8
27380,5
27381,8
27382,6
27383,8
27384,6
27385,7
27386,8
27387,8
27388,8
27389,6
27390,8
27391,8
27392,7
27393,8
27394,6
27395,6
27396,8
27397,1
27398,8
27399,7
27400,8
27401,8
27402,8
27403,8
27404,8
27405,8
27406,5
27407,5
27408,8
27409,8
27410,8
27411,8
27412,8
27413,6
27414,6
27415,8
27416,5
27417,8
27418,8
27419,8
27420,8
27421,5
27422,5
27423,8
27424,8
27425,8
27426,5
27427,8
27428,8
27429,5
27430,8
27431,8
27432,5
27433,5
27434,8
27435,5
27436,5
27437,7
27438,8
27439,8
27440,5
27441,6
27442,6
27443,8
27444,8
27445,8
27446,6
27447,8
27448,8
27449,6
27450,6
27451,8
27452,5
27453,8
27454,8
27455,6
27456,6
27457,8
27458,8
27459,5
27460,5
27461,6
27462,8
27463,8
27464,8
27465,8
27466,8
27467,8
27468,8
27469,8
27470,5
27471,8
27472,6
27473,6
27474,8
27475,8
27476,6
27477,6
27478,8
27479,5
27480,6
27481,8
27482,8
27483,6
27484,5
27485,7
27486,8
27487,6
27488,8
27489,5
27490,6
27491,8
27492,8
27493,6
27494,8
27495,5
27496,6
27497,7
27498,6
27499,8
27500,6
27501,8
27502,6
27503,8
27504,8
27505,6
27506,8
27507,5
27508,8
27509,8
27510,6
27511,8
27512,7
27513,8
27514,6
27515,6
27516,8
27517,6
27518,6
27519,6
27520,8
27521,5
27522,8
27523,6
27524,8
27525,6
27526,8
27527,6
27528,5
27529,6
27530,5
27531,6
27532,6
27533,8
27534,6
27535,8
27536,8
27537,5
27538,8
27539,8
27540,7
27541,8
27542,6
27543,8
27544,8
27545,8
27546,8
27547,5
27548,8
27549,5
27550,6
27551,5
27552,6
27553,7
27554,5
27555,8
27556,8
27557,8
27558,6
27559,8
27560,1
27561,8
27562,8
27563,6
27564,8
27565,6
27566,8
27567,8
27568,8
27569,8
27570,6
27571,5
27572,8
27573,8
27574,8
27575,5
27576,6
27577,8
27578,5
27579,6
27580,8
27581,6
27582,6
27583,6
27584,8
27585,6
27586,8
27587,5
27588,6
27589,8
27590,6
27591,6
27592,8
27593,8
27594,6
27595,8
27596,5
27597,5
27598,6
27599,8
27600,1
27601,6
27602,8
27603,8
27604,8
27605,8
27606,8
27607,8
27608,8
27609,8
27610,8
27611,5
27612,8
27613,1
27614,5
27615,5
27616,6
27617,8
27618,6
27619,6
27620,6
27621,8
27622,8
27623,8
27624,8
27625,6
27626,8
27627,5
27628,8
27629,8
27630,5
27631,8
27632,6
27633,5
27634,8
27635,8
27636,8
27637,8
27638,7
27639,6
27640,1
27641,8
27642,5
27643,1
27644,8
27645,8
27646,8
27647,8
27648,5
27649,8
27650,6
27651,6
27652,6
27653,7
27654,5
27655,8
27656,5
27657,8
27658,6
27659,8
27660,8
27661,6
27662,8
27663,8
27664,5
27665,8
27666,8
27667,8
27668,8
27669,6
27670,8
27671,8
27672,8
27673,5
27674,4
27675,5
27676,7
27677,5
27678,7
27679,8
27680,6
27681,8
27682,1
27683,8
27684,8
27685,6
27686,6
27687,5
27688,8
27689,6
27690,8
27691,1
27692,8
27693,8
27694,8
27695,8
27696,5
27697,8
27698,8
27699,5
27700,7
27701,8
27702,8
27703,8
27704,8
27705,8
27706,8
27707,6
27708,8
27709,5
27710,5
27711,5
27712,8
27713,6
27714,6
27715,6
27716,7
27717,5
27718,6
27719,8
27720,8
27721,5
27722,7
27723,8
27724,6
27725,6
27726,6
27727,8
27728,5
27729,6
27730,8
27731,5
27732,8
27733,8
27734,6
27735,8
27736,6
27737,8
27738,8
27739,8
27740,7
27741,6
27742,5
27743,6
27744,8
27745,8
27746,8
27747,5
27748,5
27749,8
27750,8
27751,6
27752,5
27753,8
27754,8
27755,8
27756,8
27757,5
27758,6
27759,8
27760,5
27761,7
27762,8
27763,6
27764,7
27765,7
27766,5
27767,8
27768,8
27769,8
27770,8
27771,8
27772,8
27773,8
27774,8
27775,8
27776,5
27777,5
27778,7
27779,6
27780,8
27781,8
27782,5
27783,8
27784,6
27785,8
27786,8
27787,7
27788,6
27789,5
27790,7
27791,6
27792,8
27793,8
27794,6
27795,8
27796,8
27797,7
27798,8
27799,5
27800,1
27801,8
27802,8
27803,8
27804,6
27805,6
27806,8
27807,8
27808,6
27809,8
27810,8
27811,8
27812,8
27813,8
27814,8
27815,8
27816,8
27817,8
27818,7
27819,8
27820,8
27821,7
27822,6
27823,8
27824,8
27825,8
27826,5
27827,5
27828,6
27829,8
27830,8
27831,8
27832,8
27833,8
27834,8
27835,6
27836,8
27837,6
27838,8
27839,5
27840,8
27841,7
27842,8
27843,8
27844,8
27845,5
27846,5
27847,8
27848,5
27849,8
27850,8
27851,6
27852,5
27853,8
27854,8
27855,8
27856,6
27857,8
27858,8
27859,8
27860,7
27861,8
27862,6
27863,8
27864,8
27865,8
27866,8
27867,7
27868,6
27869,8
27870,6
27871,8
27872,8
27873,8
27874,8
27875,6
27876,8
27877,8
27878,5
27879,6
27880,8
27881,8
27882,8
27883,5
27884,8
27885,8
27886,8
27887,8
27888,8
27889,8
27890,8
27891,6
27892,6
27893,5
27894,5
27895,5
27896,8
27897,8
27898,8
27899,8
27900,5
27901,6
27902,5
27903,1
27904,8
27905,8
27906,8
27907,6
27908,5
27909,8
27910,8
27911,8
27912,8
27913,6
27914,5
27915,8
27916,6
27917,6
27918,8
27919,5
27920,8
27921,5
27922,8
27923,6
27924,8
27925,6
27926,6
27927,8
27928,6
27929,6
27930,8
27931,5
27932,8
27933,8
27934,5
27935,8
27936,6
27937,8
27938,8
27939,8
27940,5
27941,8
27942,6
27943,6
27944,6
27945,6
27946,5
27947,8
27948,8
27949,8
27950,8
27951,5
27952,5
27953,6
27954,8
27955,8
27956,8
27957,8
27958,5
27959,8
27960,8
27961,8
27962,6
27963,8
27964,5
27965,8
27966,1
27967,8
27968,7
27969,8
27970,8
27971,8
27972,5
27973,8
27974,8
27975,8
27976,8
27977,8
27978,8
27979,8
27980,8
27981,6
27982,5
27983,5
27984,5
27985,8
27986,6
27987,8
27988,8
27989,6
27990,8
27991,7
27992,5
27993,8
27994,1
27995,8
27996,5
27997,8
27998,6
27999,8
28000,5
28001,6
28002,5
28003,8
28004,6
28005,6
28006,5
28007,7
28008,8
28009,6
28010,5
28011,6
28012,8
28013,6
28014,5
28015,5
28016,6
28017,8
28018,6
28019,8
28020,6
28021,8
28022,8
28023,8
28024,5
28025,1
28026,5
28027,5
28028,8
28029,8
28030,6
28031,8
28032,5
28033,8
28034,5
28035,6
28036,6
28037,5
28038,8
28039,8
28040,6
28041,8
28042,8
28043,8
28044,6
28045,8
28046,6
28047,6
28048,5
28049,5
28050,6
28051,5
28052,8
28053,1
28054,6
28055,8
28056,6
28057,5
28058,8
28059,6
28060,6
28061,5
28062,8
28063,1
28064,6
28065,8
28066,5
28067,8
28068,8
28069,5
28070,5
28071,8
28072,8
28073,8
28074,8
28075,8
28076,8
28077,8
28078,6
28079,6
28080,5
28081,8
28082,8
28083,5
28084,6
28085,6
28086,5
28087,6
28088,6
28089,1
28090,5
28091,6
28092,6
28093,6
28094,5
28095,8
28096,8
28097,5
28098,5
28099,5
28100,8
28101,8
28102,6
28103,8
28104,8
28105,8
28106,6
28107,5
28108,6
28109,6
28110,8
28111,8
28112,8
28113,8
28114,8
28115,8
28116,5
28117,8
28118,5
28119,6
28120,6
28121,8
28122,6
28123,5
28124,8
28125,6
28126,6
28127,6
28128,6
28129,5
28130,8
28131,8
28132,8
28133,6
28134,8
28135,7
28136,8
28137,8
28138,6
28139,7
28140,6
28141,1
28142,6
28143,8
28144,8
28145,6
28146,6
28147,5
28148,6
28149,8
28150,8
28151,6
28152,5
28153,6
28154,8
28155,8
28156,4
28157,6
28158,8
28159,8
28160,5
28161,8
28162,5
28163,8
28164,8
28165,5
28166,7
28167,6
28168,6
28169,6
28170,7
28171,8
28172,8
28173,5
28174,6
28175,8
28176,5
28177,6
28178,8
28179,5
28180,8
28181,6
28182,6
28183,8
28184,6
28185,8
28186,8
28187,8
28188,8
28189,6
28190,8
28191,8
28192,8
28193,8
28194,8
28195,6
28196,8
28197,6
28198,8
28199,6
28200,8
28201,8
28202,8
28203,8
28204,8
28205,8
28206,6
28207,8
28208,1
28209,6
28210,8
28211,6
28212,8
28213,8
28214,6
28215,6
28216,6
28217,8
28218,1
28219,5
28220,8
28221,8
28222,8
28223,5
28224,6
28225,8
28226,8
28227,5
28228,6
28229,8
28230,5
28231,8
28232,5
28233,8
28234,8
28235,7
28236,5
28237,8
28238,5
28239,6
28240,6
28241,5
28242,6
28243,6
28244,6
28245,8
28246,6
28247,8
28248,6
28249,8
28250,8
28251,8
28252,6
28253,6
28254,5
28255,8
28256,8
28257,8
28258,8
28259,6
28260,6
28261,8
28262,6
28263,8
28264,7
28265,8
28266,7
28267,8
28268,6
28269,8
28270,8
28271,8
28272,8
28273,8
28274,8
28275,8
28276,6
28277,8
28278,7
28279,6
28280,8
28281,5
28282,8
28283,6
28284,8
28285,8
28286,5
28287,6
28288,6
28289,8
28290,5
28291,8
28292,6
28293,8
28294,6
28295,6
28296,8
28297,5
28298,8
28299,8
28300,6
28301,8
28302,6
28303,6
28304,5
28305,6
28306,8
28307,6
28308,8
28309,8
28310,8
28311,8
28312,8
28313,8
28314,8
28315,6
28316,8
28317,6
28318,5
28319,8
28320,6
28321,6
28322,6
28323,6
28324,6
28325,7
28326,8
28327,8
28328,8
28329,6
28330,8
28331,8
28332,5
28333,8
28334,8
28335,8
28336,8
28337,8
28338,8
28339,5
28340,8
28341,8
28342,8
28343,6
28344,6
28345,8
28346,8
28347,8
28348,1
28349,1
28350,8
28351,5
28352,5
28353,8
28354,6
28355,8
28356,5
28357,8
28358,8
28359,7
28360,8
28361,6
28362,6
28363,5
28364,7
28365,8
28366,8
28367,7
28368,8
28369,5
28370,5
28371,8
28372,8
28373,6
28374,7
28375,8
28376,6
28377,6
28378,8
28379,6
28380,5
28381,8
28382,8
28383,6
28384,5
28385,8
28386,8
28387,7
28388,8
28389,6
28390,8
28391,7
28392,5
